design_name,clock_frequency_mhz,toggle_rate,static_probability,cell_count,comb_cell_count,seq_cell_count,inv_count,buf_count,nand_count,nor_count,xor_count,mux_count,other_count,total_area,avg_cell_area,num_nets,num_inputs,num_outputs,max_fanout,avg_fanout,avg_fanin,logic_depth,depth_mean,depth_std,depth_max,critical_path_delay,wns,tns,avg_net_toggle,toggle_attenuation,dynamic_power_uW,leakage_power_uW,total_power_uW,vdd,temperature,process,pvt_corner
encoder_4to2_onehot,10,0.05,0.05,2,2,0,0,0,0,0,0,0,2,0.040320,0.02016,5,4,2,2,2.0,2.0,2,2.0,0.0,2,0.01,9.99,0.0,0.038,0.76,0.0077915,0.0002817495,0.0080732495,0.60,25,TT,saed05rvt_base_tt0p60v25c
encoder_4to2_onehot,10,0.05,0.25,2,2,0,0,0,0,0,0,0,2,0.040320,0.02016,5,4,2,2,2.0,2.0,2,2.0,0.0,2,0.01,9.99,0.0,0.038,0.76,0.0079969,0.0002359784,0.0082328784,0.60,25,TT,saed05rvt_base_tt0p60v25c
encoder_4to2_onehot,10,0.05,0.50,2,2,0,0,0,0,0,0,0,2,0.040320,0.02016,5,4,2,2,2.0,2.0,2,2.0,0.0,2,0.01,9.99,0.0,0.038,0.76,0.0082536,0.0001825279,0.0084361279,0.60,25,TT,saed05rvt_base_tt0p60v25c
encoder_4to2_onehot,10,0.05,0.75,2,2,0,0,0,0,0,0,0,2,0.040320,0.02016,5,4,2,2,2.0,2.0,2,2.0,0.0,2,0.01,9.99,0.0,0.038,0.76,0.0085103,0.0001332589,0.0086435589,0.60,25,TT,saed05rvt_base_tt0p60v25c
encoder_4to2_onehot,10,0.05,0.95,2,2,0,0,0,0,0,0,0,2,0.040320,0.02016,5,4,2,2,2.0,2.0,2,2.0,0.0,2,0.01,9.99,0.0,0.038,0.76,0.0087156,9.68545e-05,0.0088124545,0.60,25,TT,saed05rvt_base_tt0p60v25c
encoder_4to2_onehot,10,0.25,0.05,2,2,0,0,0,0,0,0,0,2,0.040320,0.02016,5,4,2,2,2.0,2.0,2,2.0,0.0,2,0.01,9.99,0.0,0.158,0.632,0.0079969,0.0002817495,0.0082786495,0.60,25,TT,saed05rvt_base_tt0p60v25c
encoder_4to2_onehot,10,0.25,0.25,2,2,0,0,0,0,0,0,0,2,0.040320,0.02016,5,4,2,2,2.0,2.0,2,2.0,0.0,2,0.01,9.99,0.0,0.158,0.632,0.0090237,0.0002359784,0.0092596784,0.60,25,TT,saed05rvt_base_tt0p60v25c
encoder_4to2_onehot,10,0.25,0.50,2,2,0,0,0,0,0,0,0,2,0.040320,0.02016,5,4,2,2,2.0,2.0,2,2.0,0.0,2,0.01,9.99,0.0,0.158,0.632,0.0103072,0.0001825279,0.0104897279,0.60,25,TT,saed05rvt_base_tt0p60v25c
encoder_4to2_onehot,10,0.25,0.75,2,2,0,0,0,0,0,0,0,2,0.040320,0.02016,5,4,2,2,2.0,2.0,2,2.0,0.0,2,0.01,9.99,0.0,0.158,0.632,0.0115907,0.0001332589,0.0117239589,0.60,25,TT,saed05rvt_base_tt0p60v25c
encoder_4to2_onehot,10,0.25,0.95,2,2,0,0,0,0,0,0,0,2,0.040320,0.02016,5,4,2,2,2.0,2.0,2,2.0,0.0,2,0.01,9.99,0.0,0.158,0.632,0.0126175,9.68545e-05,0.0127143545,0.60,25,TT,saed05rvt_base_tt0p60v25c
