design_name,clock_frequency_mhz,toggle_rate,static_probability,cell_count,comb_cell_count,seq_cell_count,inv_count,buf_count,nand_count,nor_count,xor_count,mux_count,other_count,total_area,avg_cell_area,num_nets,num_inputs,num_outputs,max_fanout,avg_fanout,avg_fanin,logic_depth,depth_mean,depth_std,depth_max,critical_path_delay,wns,tns,avg_net_toggle,toggle_attenuation,dynamic_power_uW,leakage_power_uW,total_power_uW,vdd,temperature,process,pvt_corner
adder_12bit,10,0.05,0.05,132,132,0,36,0,84,0,0,12,0,1.645056,0.0124625454545,157,25,13,213,42.7272727273,1.90909090909,52,28.3076923077,17.9202704967,52,0.43,9.57,0.0,0.0277707006369,0.555414012739,4.5289,0.0051429,4.5340429,0.60,25,TT,saed05rvt_base_tt0p60v25c
adder_12bit,10,0.05,0.25,132,132,0,36,0,84,0,0,12,0,1.645056,0.0124625454545,157,25,13,213,42.7272727273,1.90909090909,52,28.3076923077,17.9202704967,52,0.43,9.57,0.0,0.0253184713376,0.506369426752,4.4629,0.0061953,4.4690953,0.60,25,TT,saed05rvt_base_tt0p60v25c
adder_12bit,10,0.05,0.50,132,132,0,36,0,84,0,0,12,0,1.645056,0.0124625454545,157,25,13,213,42.7272727273,1.90909090909,52,28.3076923077,17.9202704967,52,0.43,9.57,0.0,0.0277707006369,0.555414012739,4.5271,0.0064352,4.5335352,0.60,25,TT,saed05rvt_base_tt0p60v25c
adder_12bit,10,0.05,0.75,132,132,0,36,0,84,0,0,12,0,1.645056,0.0124625454545,157,25,13,213,42.7272727273,1.90909090909,52,28.3076923077,17.9202704967,52,0.43,9.57,0.0,0.0253184713376,0.506369426752,4.4610,0.0077978,4.4687978,0.60,25,TT,saed05rvt_base_tt0p60v25c
adder_12bit,10,0.05,0.95,132,132,0,36,0,84,0,0,12,0,1.645056,0.0124625454545,157,25,13,213,42.7272727273,1.90909090909,52,28.3076923077,17.9202704967,52,0.43,9.57,0.0,0.0249681528662,0.499363057325,4.4511,0.0086275,4.4597275,0.60,25,TT,saed05rvt_base_tt0p60v25c
adder_12bit,10,0.25,0.05,132,132,0,36,0,84,0,0,12,0,1.645056,0.0124625454545,157,25,13,213,42.7272727273,1.90909090909,52,28.3076923077,17.9202704967,52,0.43,9.57,0.0,0.0886624203822,0.354649681529,21.2323,0.005743,21.238043,0.60,25,TT,saed05rvt_base_tt0p60v25c
adder_12bit,10,0.25,0.25,132,132,0,36,0,84,0,0,12,0,1.645056,0.0124625454545,157,25,13,213,42.7272727273,1.90909090909,52,28.3076923077,17.9202704967,52,0.43,9.57,0.0,0.0890127388535,0.356050955414,21.2385,0.0061953,21.2446953,0.60,25,TT,saed05rvt_base_tt0p60v25c
adder_12bit,10,0.25,0.50,132,132,0,36,0,84,0,0,12,0,1.645056,0.0124625454545,157,25,13,213,42.7272727273,1.90909090909,52,28.3076923077,17.9202704967,52,0.43,9.57,0.0,0.0914649681529,0.365859872611,21.3006,0.0064352,21.3070352,0.60,25,TT,saed05rvt_base_tt0p60v25c
adder_12bit,10,0.25,0.75,132,132,0,36,0,84,0,0,12,0,1.645056,0.0124625454545,157,25,13,213,42.7272727273,1.90909090909,52,28.3076923077,17.9202704967,52,0.43,9.57,0.0,0.0890127388535,0.356050955414,21.2306,0.0077978,21.2383978,0.60,25,TT,saed05rvt_base_tt0p60v25c
adder_12bit,10,0.25,0.95,132,132,0,36,0,84,0,0,12,0,1.645056,0.0124625454545,157,25,13,213,42.7272727273,1.90909090909,52,28.3076923077,17.9202704967,52,0.43,9.57,0.0,0.0886624203822,0.354649681529,21.2180,0.0086275,21.2266275,0.60,25,TT,saed05rvt_base_tt0p60v25c
