design_name,clock_frequency_mhz,toggle_rate,static_probability,cell_count,comb_cell_count,seq_cell_count,inv_count,buf_count,nand_count,nor_count,xor_count,mux_count,other_count,total_area,avg_cell_area,num_nets,num_inputs,num_outputs,max_fanout,avg_fanout,avg_fanin,logic_depth,depth_mean,depth_std,depth_max,critical_path_delay,wns,tns,avg_net_toggle,toggle_attenuation,dynamic_power_uW,leakage_power_uW,total_power_uW,vdd,temperature,process,pvt_corner
comparator_16bit,10,0.10,0.10,100,100,0,21,0,32,37,0,0,10,1.274112,0.01274112,132,32,3,55,24.81,1.96,36,28.0,9.93310961717,36,0.17,9.83,0.0,0.0377272727273,0.377272727273,0.4353872,0.0071621,0.4425493,0.60,25,TT,saed05rvt_base_tt0p60v25c
comparator_16bit,10,0.10,0.37,100,100,0,21,0,32,37,0,0,10,1.274112,0.01274112,132,32,3,55,24.81,1.96,36,28.0,9.93310961717,36,0.17,9.83,0.0,0.0421590909091,0.421590909091,0.5727654,0.0059149,0.5786803,0.60,25,TT,saed05rvt_base_tt0p60v25c
comparator_16bit,10,0.10,0.63,100,100,0,21,0,32,37,0,0,10,1.274112,0.01274112,132,32,3,55,24.81,1.96,36,28.0,9.93310961717,36,0.17,9.83,0.0,0.0421590909091,0.421590909091,0.5721419,0.0059485,0.5780904,0.60,25,TT,saed05rvt_base_tt0p60v25c
comparator_16bit,10,0.10,0.90,100,100,0,21,0,32,37,0,0,10,1.274112,0.01274112,132,32,3,55,24.81,1.96,36,28.0,9.93310961717,36,0.17,9.83,0.0,0.0377272727273,0.377272727273,0.432604,0.0072958,0.4398998,0.60,25,TT,saed05rvt_base_tt0p60v25c
comparator_16bit,10,0.37,0.10,100,100,0,21,0,32,37,0,0,10,1.274112,0.01274112,132,32,3,55,24.81,1.96,36,28.0,9.93310961717,36,0.17,9.83,0.0,0.137954545455,0.37285012285,1.5717,0.0071621,1.5788621,0.60,25,TT,saed05rvt_base_tt0p60v25c
comparator_16bit,10,0.37,0.37,100,100,0,21,0,32,37,0,0,10,1.274112,0.01274112,132,32,3,55,24.81,1.96,36,28.0,9.93310961717,36,0.17,9.83,0.0,0.142386363636,0.384828009828,1.7077,0.0059149,1.7136149,0.60,25,TT,saed05rvt_base_tt0p60v25c
comparator_16bit,10,0.37,0.63,100,100,0,21,0,32,37,0,0,10,1.274112,0.01274112,132,32,3,55,24.81,1.96,36,28.0,9.93310961717,36,0.17,9.83,0.0,0.142386363636,0.384828009828,1.7046,0.0059485,1.7105485,0.60,25,TT,saed05rvt_base_tt0p60v25c
comparator_16bit,10,0.37,0.90,100,100,0,21,0,32,37,0,0,10,1.274112,0.01274112,132,32,3,55,24.81,1.96,36,28.0,9.93310961717,36,0.17,9.83,0.0,0.137954545455,0.37285012285,1.5614,0.0072958,1.5686958,0.60,25,TT,saed05rvt_base_tt0p60v25c
comparator_16bit,10,0.63,0.10,100,100,0,21,0,32,37,0,0,10,1.274112,0.01274112,132,32,3,55,24.81,1.96,36,28.0,9.93310961717,36,0.17,9.83,0.0,0.23446969697,0.372174122174,2.6660,0.0071621,2.6731621,0.60,25,TT,saed05rvt_base_tt0p60v25c
comparator_16bit,10,0.63,0.37,100,100,0,21,0,32,37,0,0,10,1.274112,0.01274112,132,32,3,55,24.81,1.96,36,28.0,9.93310961717,36,0.17,9.83,0.0,0.238901515152,0.379208754209,2.8005,0.0059149,2.8064149,0.60,25,TT,saed05rvt_base_tt0p60v25c
