design_name,clock_frequency_mhz,toggle_rate,static_probability,cell_count,seq_cell_count,total_area,logic_depth,dynamic_power,leakage_power,power_units,vdd,temperature,process,pvt_corner
cntr_3ud,600,0.5,0.5,23,3,0.580608,1,1.6421,2.356,uW/nW,0.6,25,TT,saed05rvt_base_tt0p60v25c
cntr_3ud,600,0.3,0.5,23,3,0.580608,1,1.0928,2.356,uW/nW,0.6,25,TT,saed05rvt_base_tt0p60v25c
cntr_3ud,600,0.8,0.5,23,3,0.580608,1,2.4736,2.356,uW/nW,0.6,25,TT,saed05rvt_base_tt0p60v25c
cntr_3ud,600,0.5,0.3,23,3,0.580608,1,1.7332,2.3807,uW/nW,0.6,25,TT,saed05rvt_base_tt0p60v25c
cntr_3ud,600,0.5,0.7,23,3,0.580608,1,1.5616,2.3323,uW/nW,0.6,25,TT,saed05rvt_base_tt0p60v25c
cntr_3ud,750,0.1,0.5,23,3,0.580608,1,529.9431,2.3615,nW/nW,0.6,25,TT,saed05rvt_base_tt0p60v25c
cntr_3ud,750,0.5,0.5,23,3,0.580608,1,1.6307,2.3543,uW/nW,0.6,25,TT,saed05rvt_base_tt0p60v25c
cntr_3ud,750,0.3,0.5,23,3,0.580608,1,1.0793,2.3543,uW/nW,0.6,25,TT,saed05rvt_base_tt0p60v25c
cntr_3ud,750,0.8,0.5,23,3,0.580608,1,2.4536,2.3542,uW/nW,0.6,25,TT,saed05rvt_base_tt0p60v25c
cntr_3ud,750,0.5,0.3,23,3,0.580608,1,1.7186,2.3793,uW/nW,0.6,25,TT,saed05rvt_base_tt0p60v25c
cntr_3ud,750,0.5,0.7,23,3,0.580608,1,1.5478,2.3304,uW/nW,0.6,25,TT,saed05rvt_base_tt0p60v25c
cntr_3ud,900,0.1,0.5,23,3,0.580608,1,535.0331,2.364,nW/nW,0.6,25,TT,saed05rvt_base_tt0p60v25c
cntr_3ud,900,0.5,0.5,23,3,0.580608,1,1.6491,2.3559,uW/nW,0.6,25,TT,saed05rvt_base_tt0p60v25c
cntr_3ud,900,0.3,0.5,23,3,0.580608,1,1.0905,2.3562,uW/nW,0.6,25,TT,saed05rvt_base_tt0p60v25c
cntr_3ud,900,0.8,0.5,23,3,0.580608,1,2.4835,2.3559,uW/nW,0.6,25,TT,saed05rvt_base_tt0p60v25c
cntr_3ud,900,0.5,0.3,23,3,0.580608,1,1.7357,2.3807,uW/nW,0.6,25,TT,saed05rvt_base_tt0p60v25c
cntr_3ud,900,0.5,0.7,23,3,0.580608,1,1.5616,2.332,uW/nW,0.6,25,TT,saed05rvt_base_tt0p60v25c
cntr_3ud,1000,0.1,0.5,23,3,0.580608,1,537.8493,2.3676,nW/nW,0.6,25,TT,saed05rvt_base_tt0p60v25c
cntr_3ud,1000,0.5,0.5,23,3,0.580608,1,1.6546,2.3573,uW/nW,0.6,25,TT,saed05rvt_base_tt0p60v25c
cntr_3ud,1000,0.3,0.5,23,3,0.580608,1,1.0966,2.3577,uW/nW,0.6,25,TT,saed05rvt_base_tt0p60v25c
cntr_3ud,1000,0.8,0.5,23,3,0.580608,1,2.4888,2.3574,uW/nW,0.6,25,TT,saed05rvt_base_tt0p60v25c
cntr_3ud,1000,0.5,0.3,23,3,0.580608,1,1.7411,2.3823,uW/nW,0.6,25,TT,saed05rvt_base_tt0p60v25c
cntr_3ud,1000,0.5,0.7,23,3,0.580608,1,1.5678,2.3337,uW/nW,0.6,25,TT,saed05rvt_base_tt0p60v25c
cntr_3ud,10,0.1,0.5,23,3,0.580608,1,220.4242,255.939,nW/nW,0.6,125,TT,saed05rvt_base_tt0p60v125c
cntr_3ud,10,0.5,0.5,23,3,0.580608,1,838.4637,257.998,nW/nW,0.6,125,TT,saed05rvt_base_tt0p60v125c
