design_name,clock_frequency_mhz,toggle_rate,static_probability,cell_count,comb_cell_count,seq_cell_count,inv_count,buf_count,nand_count,nor_count,xor_count,mux_count,other_count,total_area,avg_cell_area,num_nets,num_inputs,num_outputs,max_fanout,avg_fanout,avg_fanin,logic_depth,depth_mean,depth_std,depth_max,critical_path_delay,wns,tns,avg_net_toggle,toggle_attenuation,dynamic_power_uW,leakage_power_uW,total_power_uW,vdd,temperature,process,pvt_corner
shift_reg_16bit,10,0.05,0.05,16,16,0,0,0,0,0,0,0,16,1.999872,0.124992,19,3,16,4,3.9375,3.0,1,1.0,0.0,1,0.03,0.0,0.0,0.00894736842105,0.178947368421,0.4196959,0.0060795,0.4257754,0.60,25,TT,saed05rvt_base_tt0p60v25c
shift_reg_16bit,10,0.05,0.25,16,16,0,0,0,0,0,0,0,16,1.999872,0.124992,19,3,16,4,3.9375,3.0,1,1.0,0.0,1,0.03,0.0,0.0,0.00894731578947,0.178946315789,0.4173309,0.0061029,0.4234338,0.60,25,TT,saed05rvt_base_tt0p60v25c
shift_reg_16bit,10,0.05,0.50,16,16,0,0,0,0,0,0,0,16,1.999872,0.124992,19,3,16,4,3.9375,3.0,1,1.0,0.0,1,0.03,0.0,0.0,0.00894710526316,0.178942105263,0.410658,0.0062099,0.4168679,0.60,25,TT,saed05rvt_base_tt0p60v25c
shift_reg_16bit,10,0.05,0.75,16,16,0,0,0,0,0,0,0,16,1.999872,0.124992,19,3,16,4,3.9375,3.0,1,1.0,0.0,1,0.03,0.0,0.0,0.00894689473684,0.178937894737,0.4000144,0.0064083,0.4064227,0.60,25,TT,saed05rvt_base_tt0p60v25c
shift_reg_16bit,10,0.05,0.95,16,16,0,0,0,0,0,0,0,16,1.999872,0.124992,19,3,16,4,3.9375,3.0,1,1.0,0.0,1,0.03,0.0,0.0,0.00894684210526,0.178936842105,0.3885305,0.0066365,0.395167,0.60,25,TT,saed05rvt_base_tt0p60v25c
shift_reg_16bit,10,0.25,0.05,16,16,0,0,0,0,0,0,0,16,1.999872,0.124992,19,3,16,4,3.9375,3.0,1,1.0,0.0,1,0.03,0.0,0.0,0.0405263157895,0.162105263158,2.0307,0.0060795,2.0367795,0.60,25,TT,saed05rvt_base_tt0p60v25c
shift_reg_16bit,10,0.25,0.25,16,16,0,0,0,0,0,0,0,16,1.999872,0.124992,19,3,16,4,3.9375,3.0,1,1.0,0.0,1,0.03,0.0,0.0,0.0405262631579,0.162105052632,2.0224,0.0061029,2.0285029,0.60,25,TT,saed05rvt_base_tt0p60v25c
shift_reg_16bit,10,0.25,0.50,16,16,0,0,0,0,0,0,0,16,1.999872,0.124992,19,3,16,4,3.9375,3.0,1,1.0,0.0,1,0.03,0.0,0.0,0.0405260526316,0.162104210526,1.9957,0.0062099,2.0019099,0.60,25,TT,saed05rvt_base_tt0p60v25c
shift_reg_16bit,10,0.25,0.75,16,16,0,0,0,0,0,0,0,16,1.999872,0.124992,19,3,16,4,3.9375,3.0,1,1.0,0.0,1,0.03,0.0,0.0,0.0405258421053,0.162103368421,1.9512,0.0064083,1.9576083,0.60,25,TT,saed05rvt_base_tt0p60v25c
shift_reg_16bit,10,0.25,0.95,16,16,0,0,0,0,0,0,0,16,1.999872,0.124992,19,3,16,4,3.9375,3.0,1,1.0,0.0,1,0.03,0.0,0.0,0.0405257894737,0.162103157895,1.9026,0.0066365,1.9092365,0.60,25,TT,saed05rvt_base_tt0p60v25c
shift_reg_16bit,10,0.50,0.05,16,16,0,0,0,0,0,0,0,16,1.999872,0.124992,19,3,16,4,3.9375,3.0,1,1.0,0.0,1,0.03,0.0,0.0,0.08,0.16,4.0445,0.0060795,4.0505795,0.60,25,TT,saed05rvt_base_tt0p60v25c
shift_reg_16bit,10,0.50,0.25,16,16,0,0,0,0,0,0,0,16,1.999872,0.124992,19,3,16,4,3.9375,3.0,1,1.0,0.0,1,0.03,0.0,0.0,0.0799999473684,0.159999894737,4.0286,0.0061029,4.0347029,0.60,25,TT,saed05rvt_base_tt0p60v25c
shift_reg_16bit,10,0.50,0.50,16,16,0,0,0,0,0,0,0,16,1.999872,0.124992,19,3,16,4,3.9375,3.0,1,1.0,0.0,1,0.03,0.0,0.0,0.0799997368421,0.159999473684,3.9770,0.0062099,3.9832099,0.60,25,TT,saed05rvt_base_tt0p60v25c
shift_reg_16bit,10,0.50,0.75,16,16,0,0,0,0,0,0,0,16,1.999872,0.124992,19,3,16,4,3.9375,3.0,1,1.0,0.0,1,0.03,0.0,0.0,0.0799995263158,0.159999052632,3.8901,0.0064083,3.8965083,0.60,25,TT,saed05rvt_base_tt0p60v25c
shift_reg_16bit,10,0.50,0.95,16,16,0,0,0,0,0,0,0,16,1.999872,0.124992,19,3,16,4,3.9375,3.0,1,1.0,0.0,1,0.03,0.0,0.0,0.0799994736842,0.159998947368,3.7952,0.0066365,3.8018365,0.60,25,TT,saed05rvt_base_tt0p60v25c
shift_reg_16bit,10,0.75,0.05,16,16,0,0,0,0,0,0,0,16,1.999872,0.124992,19,3,16,4,3.9375,3.0,1,1.0,0.0,1,0.03,0.0,0.0,0.119473684211,0.159298245614,6.0584,0.0060795,6.0644795,0.60,25,TT,saed05rvt_base_tt0p60v25c
shift_reg_16bit,10,0.75,0.25,16,16,0,0,0,0,0,0,0,16,1.999872,0.124992,19,3,16,4,3.9375,3.0,1,1.0,0.0,1,0.03,0.0,0.0,0.119473631579,0.159298175439,6.0349,0.0061029,6.0410029,0.60,25,TT,saed05rvt_base_tt0p60v25c
shift_reg_16bit,10,0.75,0.50,16,16,0,0,0,0,0,0,0,16,1.999872,0.124992,19,3,16,4,3.9375,3.0,1,1.0,0.0,1,0.03,0.0,0.0,0.119473421053,0.159297894737,5.9582,0.0062099,5.9644099,0.60,25,TT,saed05rvt_base_tt0p60v25c
shift_reg_16bit,10,0.75,0.75,16,16,0,0,0,0,0,0,0,16,1.999872,0.124992,19,3,16,4,3.9375,3.0,1,1.0,0.0,1,0.03,0.0,0.0,0.119473210526,0.159297614035,5.8290,0.0064083,5.8354083,0.60,25,TT,saed05rvt_base_tt0p60v25c
shift_reg_16bit,10,0.75,0.95,16,16,0,0,0,0,0,0,0,16,1.999872,0.124992,19,3,16,4,3.9375,3.0,1,1.0,0.0,1,0.03,0.0,0.0,0.119473157895,0.15929754386,5.6878,0.0066365,5.6944365,0.60,25,TT,saed05rvt_base_tt0p60v25c
shift_reg_16bit,10,0.95,0.05,16,16,0,0,0,0,0,0,0,16,1.999872,0.124992,19,3,16,4,3.9375,3.0,1,1.0,0.0,1,0.03,0.0,0.0,0.151052631579,0.159002770083,7.6694,0.0060795,7.6754795,0.60,25,TT,saed05rvt_base_tt0p60v25c
shift_reg_16bit,10,0.95,0.25,16,16,0,0,0,0,0,0,0,16,1.999872,0.124992,19,3,16,4,3.9375,3.0,1,1.0,0.0,1,0.03,0.0,0.0,0.151052578947,0.159002714681,7.6400,0.0061029,7.6461029,0.60,25,TT,saed05rvt_base_tt0p60v25c
shift_reg_16bit,10,0.95,0.50,16,16,0,0,0,0,0,0,0,16,1.999872,0.124992,19,3,16,4,3.9375,3.0,1,1.0,0.0,1,0.03,0.0,0.0,0.151052368421,0.159002493075,7.5433,0.0062099,7.5495099,0.60,25,TT,saed05rvt_base_tt0p60v25c
shift_reg_16bit,10,0.95,0.75,16,16,0,0,0,0,0,0,0,16,1.999872,0.124992,19,3,16,4,3.9375,3.0,1,1.0,0.0,1,0.03,0.0,0.0,0.151052157895,0.159002271468,7.3802,0.0064083,7.3866083,0.60,25,TT,saed05rvt_base_tt0p60v25c
shift_reg_16bit,10,0.95,0.95,16,16,0,0,0,0,0,0,0,16,1.999872,0.124992,19,3,16,4,3.9375,3.0,1,1.0,0.0,1,0.03,0.0,0.0,0.151052105263,0.159002216066,7.2018,0.0066365,7.2084365,0.60,25,TT,saed05rvt_base_tt0p60v25c
shift_reg_16bit,25,0.05,0.05,16,16,0,0,0,0,0,0,0,16,1.999872,0.124992,19,3,16,4,3.9375,3.0,1,1.0,0.0,1,0.03,0.0,0.0,0.0105263157895,0.210526315789,0.4450975,0.0060795,0.451177,0.60,25,TT,saed05rvt_base_tt0p60v25c
