design_name,clock_frequency_mhz,toggle_rate,static_probability,cell_count,comb_cell_count,seq_cell_count,inv_count,buf_count,nand_count,nor_count,xor_count,mux_count,other_count,total_area,avg_cell_area,num_nets,num_inputs,num_outputs,max_fanout,avg_fanout,avg_fanin,logic_depth,depth_mean,depth_std,depth_max,critical_path_delay,wns,tns,avg_net_toggle,toggle_attenuation,dynamic_power_uW,leakage_power_uW,total_power_uW,vdd,temperature,process,pvt_corner
gray_counter_5bit,10,0.05,0.05,35,35,0,4,0,16,5,0,0,10,1.431360,0.040896,40,2,5,74,18.0285714286,2.14285714286,1,1.0,0.0,1,0.03,0.0,0.0,0.00649875,0.129975,0.3362643,0.0052367,0.341501,0.60,25,TT,saed05rvt_base_tt0p60v25c
gray_counter_5bit,10,0.05,0.25,35,35,0,4,0,16,5,0,0,10,1.431360,0.040896,40,2,5,74,18.0285714286,2.14285714286,1,1.0,0.0,1,0.03,0.0,0.0,0.006765925,0.1353185,0.3225383,0.0052294,0.3277677,0.60,25,TT,saed05rvt_base_tt0p60v25c
gray_counter_5bit,10,0.05,0.50,35,35,0,4,0,16,5,0,0,10,1.431360,0.040896,40,2,5,74,18.0285714286,2.14285714286,1,1.0,0.0,1,0.03,0.0,0.0,0.00682295,0.136459,0.3018675,0.0052776,0.3071451,0.60,25,TT,saed05rvt_base_tt0p60v25c
gray_counter_5bit,10,0.05,0.75,35,35,0,4,0,16,5,0,0,10,1.431360,0.040896,40,2,5,74,18.0285714286,2.14285714286,1,1.0,0.0,1,0.03,0.0,0.0,0.006759825,0.1351965,0.2793047,0.0053894,0.2846941,0.60,25,TT,saed05rvt_base_tt0p60v25c
gray_counter_5bit,10,0.05,0.95,35,35,0,4,0,16,5,0,0,10,1.431360,0.040896,40,2,5,74,18.0285714286,2.14285714286,1,1.0,0.0,1,0.03,0.0,0.0,0.00676065,0.135213,0.2619513,0.0055245,0.2674758,0.60,25,TT,saed05rvt_base_tt0p60v25c
gray_counter_5bit,10,0.25,0.05,35,35,0,4,0,16,5,0,0,10,1.431360,0.040896,40,2,5,74,18.0285714286,2.14285714286,1,1.0,0.0,1,0.03,0.0,0.0,0.016737,0.066948,1.4284,0.0052367,1.4336367,0.60,25,TT,saed05rvt_base_tt0p60v25c
gray_counter_5bit,10,0.25,0.25,35,35,0,4,0,16,5,0,0,10,1.431360,0.040896,40,2,5,74,18.0285714286,2.14285714286,1,1.0,0.0,1,0.03,0.0,0.0,0.016765925,0.0670637,1.3585,0.0052294,1.3637294,0.60,25,TT,saed05rvt_base_tt0p60v25c
gray_counter_5bit,10,0.25,0.50,35,35,0,4,0,16,5,0,0,10,1.431360,0.040896,40,2,5,74,18.0285714286,2.14285714286,1,1.0,0.0,1,0.03,0.0,0.0,0.01682295,0.0672918,1.2715,0.0052776,1.2767776,0.60,25,TT,saed05rvt_base_tt0p60v25c
gray_counter_5bit,10,0.25,0.75,35,35,0,4,0,16,5,0,0,10,1.431360,0.040896,40,2,5,74,18.0285714286,2.14285714286,1,1.0,0.0,1,0.03,0.0,0.0,0.016759825,0.0670393,1.1825,0.0053894,1.1878894,0.60,25,TT,saed05rvt_base_tt0p60v25c
gray_counter_5bit,10,0.25,0.95,35,35,0,4,0,16,5,0,0,10,1.431360,0.040896,40,2,5,74,18.0285714286,2.14285714286,1,1.0,0.0,1,0.03,0.0,0.0,0.01676065,0.0670426,1.1120,0.0055245,1.1175245,0.60,25,TT,saed05rvt_base_tt0p60v25c
gray_counter_5bit,10,0.50,0.05,35,35,0,4,0,16,5,0,0,10,1.431360,0.040896,40,2,5,74,18.0285714286,2.14285714286,1,1.0,0.0,1,0.03,0.0,0.0,0.029237,0.058474,2.7897,0.0052367,2.7949367,0.60,25,TT,saed05rvt_base_tt0p60v25c
gray_counter_5bit,10,0.50,0.25,35,35,0,4,0,16,5,0,0,10,1.431360,0.040896,40,2,5,74,18.0285714286,2.14285714286,1,1.0,0.0,1,0.03,0.0,0.0,0.029265925,0.05853185,2.6535,0.0052294,2.6587294,0.60,25,TT,saed05rvt_base_tt0p60v25c
gray_counter_5bit,10,0.50,0.50,35,35,0,4,0,16,5,0,0,10,1.431360,0.040896,40,2,5,74,18.0285714286,2.14285714286,1,1.0,0.0,1,0.03,0.0,0.0,0.02932295,0.0586459,2.4834,0.0052776,2.4886776,0.60,25,TT,saed05rvt_base_tt0p60v25c
gray_counter_5bit,10,0.50,0.75,35,35,0,4,0,16,5,0,0,10,1.431360,0.040896,40,2,5,74,18.0285714286,2.14285714286,1,1.0,0.0,1,0.03,0.0,0.0,0.029259825,0.05851965,2.3115,0.0053894,2.3168894,0.60,25,TT,saed05rvt_base_tt0p60v25c
gray_counter_5bit,10,0.50,0.95,35,35,0,4,0,16,5,0,0,10,1.431360,0.040896,40,2,5,74,18.0285714286,2.14285714286,1,1.0,0.0,1,0.03,0.0,0.0,0.02926065,0.0585213,2.1746,0.0055245,2.1801245,0.60,25,TT,saed05rvt_base_tt0p60v25c
gray_counter_5bit,10,0.75,0.05,35,35,0,4,0,16,5,0,0,10,1.431360,0.040896,40,2,5,74,18.0285714286,2.14285714286,1,1.0,0.0,1,0.03,0.0,0.0,0.041737,0.0556493333333,4.1511,0.0052367,4.1563367,0.60,25,TT,saed05rvt_base_tt0p60v25c
gray_counter_5bit,10,0.75,0.25,35,35,0,4,0,16,5,0,0,10,1.431360,0.040896,40,2,5,74,18.0285714286,2.14285714286,1,1.0,0.0,1,0.03,0.0,0.0,0.041765925,0.0556879,3.9485,0.0052294,3.9537294,0.60,25,TT,saed05rvt_base_tt0p60v25c
gray_counter_5bit,10,0.75,0.50,35,35,0,4,0,16,5,0,0,10,1.431360,0.040896,40,2,5,74,18.0285714286,2.14285714286,1,1.0,0.0,1,0.03,0.0,0.0,0.04182295,0.0557639333333,3.6954,0.0052776,3.7006776,0.60,25,TT,saed05rvt_base_tt0p60v25c
gray_counter_5bit,10,0.75,0.75,35,35,0,4,0,16,5,0,0,10,1.431360,0.040896,40,2,5,74,18.0285714286,2.14285714286,1,1.0,0.0,1,0.03,0.0,0.0,0.041759825,0.0556797666667,3.4405,0.0053894,3.4458894,0.60,25,TT,saed05rvt_base_tt0p60v25c
gray_counter_5bit,10,0.75,0.95,35,35,0,4,0,16,5,0,0,10,1.431360,0.040896,40,2,5,74,18.0285714286,2.14285714286,1,1.0,0.0,1,0.03,0.0,0.0,0.04176065,0.0556808666667,3.2372,0.0055245,3.2427245,0.60,25,TT,saed05rvt_base_tt0p60v25c
gray_counter_5bit,10,0.95,0.05,35,35,0,4,0,16,5,0,0,10,1.431360,0.040896,40,2,5,74,18.0285714286,2.14285714286,1,1.0,0.0,1,0.03,0.0,0.0,0.051737,0.05446,5.2402,0.0052367,5.2454367,0.60,25,TT,saed05rvt_base_tt0p60v25c
gray_counter_5bit,10,0.95,0.25,35,35,0,4,0,16,5,0,0,10,1.431360,0.040896,40,2,5,74,18.0285714286,2.14285714286,1,1.0,0.0,1,0.03,0.0,0.0,0.051765925,0.0544904473684,4.9844,0.0052294,4.9896294,0.60,25,TT,saed05rvt_base_tt0p60v25c
gray_counter_5bit,10,0.95,0.50,35,35,0,4,0,16,5,0,0,10,1.431360,0.040896,40,2,5,74,18.0285714286,2.14285714286,1,1.0,0.0,1,0.03,0.0,0.0,0.05182295,0.0545504736842,4.6650,0.0052776,4.6702776,0.60,25,TT,saed05rvt_base_tt0p60v25c
gray_counter_5bit,10,0.95,0.75,35,35,0,4,0,16,5,0,0,10,1.431360,0.040896,40,2,5,74,18.0285714286,2.14285714286,1,1.0,0.0,1,0.03,0.0,0.0,0.051759825,0.0544840263158,4.3436,0.0053894,4.3489894,0.60,25,TT,saed05rvt_base_tt0p60v25c
