design_name,clock_frequency_mhz,toggle_rate,static_probability,cell_count,comb_cell_count,seq_cell_count,inv_count,buf_count,nand_count,nor_count,xor_count,mux_count,other_count,total_area,avg_cell_area,num_nets,num_inputs,num_outputs,max_fanout,avg_fanout,avg_fanin,logic_depth,depth_mean,depth_std,depth_max,critical_path_delay,wns,tns,avg_net_toggle,toggle_attenuation,dynamic_power_uW,leakage_power_uW,total_power_uW,vdd,temperature,process,pvt_corner
mealy_ol,10,0.05,0.05,15,15,0,3,0,9,0,0,0,3,0.403200,0.02688,20,3,1,28,8.33333333333,1.93333333333,6,6.0,0.0,6,0.03,9.97,0.0,0.016497,0.32994,0.0953629,0.0015563,0.0969192,0.60,25,TT,saed05rvt_base_tt0p60v25c
mealy_ol,10,0.05,0.25,15,15,0,3,0,9,0,0,0,3,0.403200,0.02688,20,3,1,28,8.33333333333,1.93333333333,6,6.0,0.0,6,0.03,9.97,0.0,0.016502,0.33004,0.096515,0.0015769,0.0980919,0.60,25,TT,saed05rvt_base_tt0p60v25c
mealy_ol,10,0.05,0.50,15,15,0,3,0,9,0,0,0,3,0.403200,0.02688,20,3,1,28,8.33333333333,1.93333333333,6,6.0,0.0,6,0.03,9.97,0.0,0.016502,0.33004,0.0979082,0.0015902,0.0994984,0.60,25,TT,saed05rvt_base_tt0p60v25c
mealy_ol,10,0.05,0.75,15,15,0,3,0,9,0,0,0,3,0.403200,0.02688,20,3,1,28,8.33333333333,1.93333333333,6,6.0,0.0,6,0.03,9.97,0.0,0.016502,0.33004,0.09929,0.0015899,0.1008799,0.60,25,TT,saed05rvt_base_tt0p60v25c
mealy_ol,10,0.05,0.95,15,15,0,3,0,9,0,0,0,3,0.403200,0.02688,20,3,1,28,8.33333333333,1.93333333333,6,6.0,0.0,6,0.03,9.97,0.0,0.016502,0.33004,0.1003872,0.0015797,0.1019669,0.60,25,TT,saed05rvt_base_tt0p60v25c
mealy_ol,10,0.25,0.05,15,15,0,3,0,9,0,0,0,3,0.403200,0.02688,20,3,1,28,8.33333333333,1.93333333333,6,6.0,0.0,6,0.03,9.97,0.0,0.066502,0.266008,0.3927369,0.0015563,0.3942932,0.60,25,TT,saed05rvt_base_tt0p60v25c
mealy_ol,10,0.25,0.25,15,15,0,3,0,9,0,0,0,3,0.403200,0.02688,20,3,1,28,8.33333333333,1.93333333333,6,6.0,0.0,6,0.03,9.97,0.0,0.066502,0.266008,0.40442,0.0015769,0.4059969,0.60,25,TT,saed05rvt_base_tt0p60v25c
mealy_ol,10,0.25,0.50,15,15,0,3,0,9,0,0,0,3,0.403200,0.02688,20,3,1,28,8.33333333333,1.93333333333,6,6.0,0.0,6,0.03,9.97,0.0,0.066502,0.266008,0.4190138,0.0015902,0.420604,0.60,25,TT,saed05rvt_base_tt0p60v25c
mealy_ol,10,0.25,0.75,15,15,0,3,0,9,0,0,0,3,0.403200,0.02688,20,3,1,28,8.33333333333,1.93333333333,6,6.0,0.0,6,0.03,9.97,0.0,0.066502,0.266008,0.4335962,0.0015899,0.4351861,0.60,25,TT,saed05rvt_base_tt0p60v25c
mealy_ol,10,0.25,0.95,15,15,0,3,0,9,0,0,0,3,0.403200,0.02688,20,3,1,28,8.33333333333,1.93333333333,6,6.0,0.0,6,0.03,9.97,0.0,0.066502,0.266008,0.4452538,0.0015797,0.4468335,0.60,25,TT,saed05rvt_base_tt0p60v25c
