design_name,clock_frequency_mhz,toggle_rate,static_probability,cell_count,comb_cell_count,seq_cell_count,inv_count,buf_count,nand_count,nor_count,xor_count,mux_count,other_count,total_area,avg_cell_area,num_nets,num_inputs,num_outputs,max_fanout,avg_fanout,avg_fanin,logic_depth,depth_mean,depth_std,depth_max,critical_path_delay,wns,tns,avg_net_toggle,toggle_attenuation,dynamic_power_uW,leakage_power_uW,total_power_uW,vdd,temperature,process,pvt_corner
mealy_ol,10,0.10,0.10,15,15,0,3,0,9,0,0,0,3,0.403200,0.02688,20,3,1,28,8.33333333333,1.93333333333,6,6.0,0.0,6,0.03,9.97,0.0,0.028997,0.28997,0.1706388,0.0015623,0.1722011,0.60,25,TT,saed05rvt_base_tt0p60v25c
mealy_ol,10,0.10,0.37,15,15,0,3,0,9,0,0,0,3,0.403200,0.02688,20,3,1,28,8.33333333333,1.93333333333,6,6.0,0.0,6,0.03,9.97,0.0,0.029002,0.29002,0.1757455,0.001585,0.1773305,0.60,25,TT,saed05rvt_base_tt0p60v25c
mealy_ol,10,0.10,0.63,15,15,0,3,0,9,0,0,0,3,0.403200,0.02688,20,3,1,28,8.33333333333,1.93333333333,6,6.0,0.0,6,0.03,9.97,0.0,0.029002,0.29002,0.1806206,0.0015918,0.1822124,0.60,25,TT,saed05rvt_base_tt0p60v25c
mealy_ol,10,0.10,0.90,15,15,0,3,0,9,0,0,0,3,0.403200,0.02688,20,3,1,28,8.33333333333,1.93333333333,6,6.0,0.0,6,0.03,9.97,0.0,0.029002,0.29002,0.1856702,0.0015831,0.1872533,0.60,25,TT,saed05rvt_base_tt0p60v25c
mealy_ol,10,0.37,0.10,15,15,0,3,0,9,0,0,0,3,0.403200,0.02688,20,3,1,28,8.33333333333,1.93333333333,6,6.0,0.0,6,0.03,9.97,0.0,0.096502,0.260816216216,0.5756492,0.0015623,0.5772115,0.60,25,TT,saed05rvt_base_tt0p60v25c
mealy_ol,10,0.37,0.37,15,15,0,3,0,9,0,0,0,3,0.403200,0.02688,20,3,1,28,8.33333333333,1.93333333333,6,6.0,0.0,6,0.03,9.97,0.0,0.096502,0.260816216216,0.5999713,0.001585,0.6015563,0.60,25,TT,saed05rvt_base_tt0p60v25c
mealy_ol,10,0.37,0.63,15,15,0,3,0,9,0,0,0,3,0.403200,0.02688,20,3,1,28,8.33333333333,1.93333333333,6,6.0,0.0,6,0.03,9.97,0.0,0.096502,0.260816216216,0.62338,0.0015918,0.6249718,0.60,25,TT,saed05rvt_base_tt0p60v25c
mealy_ol,10,0.37,0.90,15,15,0,3,0,9,0,0,0,3,0.403200,0.02688,20,3,1,28,8.33333333333,1.93333333333,6,6.0,0.0,6,0.03,9.97,0.0,0.096502,0.260816216216,0.6476761,0.0015831,0.6492592,0.60,25,TT,saed05rvt_base_tt0p60v25c
mealy_ol,10,0.63,0.10,15,15,0,3,0,9,0,0,0,3,0.403200,0.02688,20,3,1,28,8.33333333333,1.93333333333,6,6.0,0.0,6,0.03,9.97,0.0,0.161502,0.256352380952,0.9656292,0.0015623,0.9671915,0.60,25,TT,saed05rvt_base_tt0p60v25c
mealy_ol,10,0.63,0.37,15,15,0,3,0,9,0,0,0,3,0.403200,0.02688,20,3,1,28,8.33333333333,1.93333333333,6,6.0,0.0,6,0.03,9.97,0.0,0.161502,0.256352380952,1.0085,0.001585,1.010085,0.60,25,TT,saed05rvt_base_tt0p60v25c
