design_name,clock_frequency_mhz,toggle_rate,static_probability,cell_count,comb_cell_count,seq_cell_count,inv_count,buf_count,nand_count,nor_count,xor_count,mux_count,other_count,total_area,avg_cell_area,num_nets,num_inputs,num_outputs,max_fanout,avg_fanout,avg_fanin,logic_depth,depth_mean,depth_std,depth_max,critical_path_delay,wns,tns,avg_net_toggle,toggle_attenuation,dynamic_power_uW,leakage_power_uW,total_power_uW,vdd,temperature,process,pvt_corner
mux2to1_gates,10,0.05,0.05,1,1,0,0,0,0,0,0,1,0,0.024192,0.024192,4,3,1,2,2.0,3.0,2,2.0,0.0,2,0.00,10.00,0.0,0.0425,0.85,0.0053436,4.36336e-05,0.0053872336,0.60,25,TT,saed05rvt_base_tt0p60v25c
mux2to1_gates,10,0.05,0.25,1,1,0,0,0,0,0,0,1,0,0.024192,0.024192,4,3,1,2,2.0,3.0,2,2.0,0.0,2,0.00,10.00,0.0,0.0425,0.85,0.0041582,4.73756e-05,0.0042055756,0.60,25,TT,saed05rvt_base_tt0p60v25c
mux2to1_gates,10,0.05,0.50,1,1,0,0,0,0,0,0,1,0,0.024192,0.024192,4,3,1,2,2.0,3.0,2,2.0,0.0,2,0.00,10.00,0.0,0.0425,0.85,0.0035795,5.20531e-05,0.0036315531,0.60,25,TT,saed05rvt_base_tt0p60v25c
mux2to1_gates,10,0.05,0.75,1,1,0,0,0,0,0,0,1,0,0.024192,0.024192,4,3,1,2,2.0,3.0,2,2.0,0.0,2,0.00,10.00,0.0,0.0425,0.85,0.0041575,5.67306e-05,0.0042142306,0.60,25,TT,saed05rvt_base_tt0p60v25c
mux2to1_gates,10,0.05,0.95,1,1,0,0,0,0,0,0,1,0,0.024192,0.024192,4,3,1,2,2.0,3.0,2,2.0,0.0,2,0.00,10.00,0.0,0.0425,0.85,0.005342,6.04727e-05,0.0054024727,0.60,25,TT,saed05rvt_base_tt0p60v25c
mux2to1_gates,10,0.25,0.05,1,1,0,0,0,0,0,0,1,0,0.024192,0.024192,4,3,1,2,2.0,3.0,2,2.0,0.0,2,0.00,10.00,0.0,0.1925,0.77,0.0259494,4.36336e-05,0.0259930336,0.60,25,TT,saed05rvt_base_tt0p60v25c
mux2to1_gates,10,0.25,0.25,1,1,0,0,0,0,0,0,1,0,0.024192,0.024192,4,3,1,2,2.0,3.0,2,2.0,0.0,2,0.00,10.00,0.0,0.1925,0.77,0.0183872,4.73756e-05,0.0184345756,0.60,25,TT,saed05rvt_base_tt0p60v25c
mux2to1_gates,10,0.25,0.50,1,1,0,0,0,0,0,0,1,0,0.024192,0.024192,4,3,1,2,2.0,3.0,2,2.0,0.0,2,0.00,10.00,0.0,0.1925,0.77,0.0149614,5.20531e-05,0.0150134531,0.60,25,TT,saed05rvt_base_tt0p60v25c
mux2to1_gates,10,0.25,0.75,1,1,0,0,0,0,0,0,1,0,0.024192,0.024192,4,3,1,2,2.0,3.0,2,2.0,0.0,2,0.00,10.00,0.0,0.1925,0.77,0.0183855,5.67306e-05,0.0184422306,0.60,25,TT,saed05rvt_base_tt0p60v25c
mux2to1_gates,10,0.25,0.95,1,1,0,0,0,0,0,0,1,0,0.024192,0.024192,4,3,1,2,2.0,3.0,2,2.0,0.0,2,0.00,10.00,0.0,0.1925,0.77,0.025946,6.04727e-05,0.0260064727,0.60,25,TT,saed05rvt_base_tt0p60v25c
