design_name,clock_frequency_mhz,toggle_rate,static_probability,cell_count,comb_cell_count,seq_cell_count,inv_count,buf_count,nand_count,nor_count,xor_count,mux_count,other_count,total_area,avg_cell_area,num_nets,num_inputs,num_outputs,max_fanout,avg_fanout,avg_fanin,logic_depth,depth_mean,depth_std,depth_max,critical_path_delay,wns,tns,avg_net_toggle,toggle_attenuation,dynamic_power_uW,leakage_power_uW,total_power_uW,vdd,temperature,process,pvt_corner
mux2to1_gates,10,0.10,0.10,1,1,0,0,0,0,0,0,1,0,0.024192,0.024192,4,3,1,2,2.0,3.0,2,2.0,0.0,2,0.00,10.00,0.0,0.08,0.8,0.0096718,4.45691e-05,0.0097163691,0.60,25,TT,saed05rvt_base_tt0p60v25c
mux2to1_gates,10,0.10,0.37,1,1,0,0,0,0,0,0,1,0,0.024192,0.024192,4,3,1,2,2.0,3.0,2,2.0,0.0,2,0.00,10.00,0.0,0.08,0.8,0.0067763,4.96208e-05,0.0068259208,0.60,25,TT,saed05rvt_base_tt0p60v25c
mux2to1_gates,10,0.10,0.63,1,1,0,0,0,0,0,0,1,0,0.024192,0.024192,4,3,1,2,2.0,3.0,2,2.0,0.0,2,0.00,10.00,0.0,0.08,0.8,0.0067758,5.44854e-05,0.0068302854,0.60,25,TT,saed05rvt_base_tt0p60v25c
mux2to1_gates,10,0.10,0.90,1,1,0,0,0,0,0,0,1,0,0.024192,0.024192,4,3,1,2,2.0,3.0,2,2.0,0.0,2,0.00,10.00,0.0,0.08,0.8,0.00967,5.95372e-05,0.0097295372,0.60,25,TT,saed05rvt_base_tt0p60v25c
mux2to1_gates,10,0.37,0.10,1,1,0,0,0,0,0,0,1,0,0.024192,0.024192,4,3,1,2,2.0,3.0,2,2.0,0.0,2,0.00,10.00,0.0,0.2825,0.763513513514,0.0348763,4.45691e-05,0.0349208691,0.60,25,TT,saed05rvt_base_tt0p60v25c
mux2to1_gates,10,0.37,0.37,1,1,0,0,0,0,0,0,1,0,0.024192,0.024192,4,3,1,2,2.0,3.0,2,2.0,0.0,2,0.00,10.00,0.0,0.2825,0.763513513514,0.0231814,4.96208e-05,0.0232310208,0.60,25,TT,saed05rvt_base_tt0p60v25c
mux2to1_gates,10,0.37,0.63,1,1,0,0,0,0,0,0,1,0,0.024192,0.024192,4,3,1,2,2.0,3.0,2,2.0,0.0,2,0.00,10.00,0.0,0.2825,0.763513513514,0.0231802,5.44854e-05,0.0232346854,0.60,25,TT,saed05rvt_base_tt0p60v25c
mux2to1_gates,10,0.37,0.90,1,1,0,0,0,0,0,0,1,0,0.024192,0.024192,4,3,1,2,2.0,3.0,2,2.0,0.0,2,0.00,10.00,0.0,0.2825,0.763513513514,0.0348724,5.95372e-05,0.0349319372,0.60,25,TT,saed05rvt_base_tt0p60v25c
mux2to1_gates,10,0.63,0.10,1,1,0,0,0,0,0,0,1,0,0.024192,0.024192,4,3,1,2,2.0,3.0,2,2.0,0.0,2,0.00,10.00,0.0,0.4775,0.757936507937,0.0591473,4.45691e-05,0.0591918691,0.60,25,TT,saed05rvt_base_tt0p60v25c
mux2to1_gates,10,0.63,0.37,1,1,0,0,0,0,0,0,1,0,0.024192,0.024192,4,3,1,2,2.0,3.0,2,2.0,0.0,2,0.00,10.00,0.0,0.4775,0.757936507937,0.0389788,4.96208e-05,0.0390284208,0.60,25,TT,saed05rvt_base_tt0p60v25c
