design_name,clock_frequency_mhz,toggle_rate,static_probability,cell_count,comb_cell_count,seq_cell_count,inv_count,buf_count,nand_count,nor_count,xor_count,mux_count,other_count,total_area,avg_cell_area,num_nets,num_inputs,num_outputs,max_fanout,avg_fanout,avg_fanin,logic_depth,depth_mean,depth_std,depth_max,critical_path_delay,wns,tns,avg_net_toggle,toggle_attenuation,dynamic_power_uW,leakage_power_uW,total_power_uW,vdd,temperature,process,pvt_corner
and_2in,10,0.10,0.10,1,1,0,0,0,0,0,0,0,1,0.020160,0.02016,3,2,1,2,2.0,2.0,2,2.0,0.0,2,0.01,9.99,0.0,0.0733333333333,0.733333333333,0.0045614,6.92553e-05,0.0046306553,0.60,25,TT,saed05rvt_base_tt0p60v25c
and_2in,10,0.10,0.37,1,1,0,0,0,0,0,0,0,1,0.020160,0.02016,3,2,1,2,2.0,2.0,2,2.0,0.0,2,0.01,9.99,0.0,0.0733333333333,0.733333333333,0.004339,9.08184e-05,0.0044298184,0.60,25,TT,saed05rvt_base_tt0p60v25c
and_2in,10,0.10,0.63,1,1,0,0,0,0,0,0,0,1,0.020160,0.02016,3,2,1,2,2.0,2.0,2,2.0,0.0,2,0.01,9.99,0.0,0.0733333333333,0.733333333333,0.0041248,0.0001175087,0.0042423087,0.60,25,TT,saed05rvt_base_tt0p60v25c
and_2in,10,0.10,0.90,1,1,0,0,0,0,0,0,0,1,0.020160,0.02016,3,2,1,2,2.0,2.0,2,2.0,0.0,2,0.01,9.99,0.0,0.0733333333333,0.733333333333,0.0039023,0.0001513792,0.0040536792,0.60,25,TT,saed05rvt_base_tt0p60v25c
and_2in,10,0.37,0.10,1,1,0,0,0,0,0,0,0,1,0.020160,0.02016,3,2,1,2,2.0,2.0,2,2.0,0.0,2,0.01,9.99,0.0,0.253333333333,0.684684684685,0.0065635,6.92553e-05,0.0066327553,0.60,25,TT,saed05rvt_base_tt0p60v25c
and_2in,10,0.37,0.37,1,1,0,0,0,0,0,0,0,1,0.020160,0.02016,3,2,1,2,2.0,2.0,2,2.0,0.0,2,0.01,9.99,0.0,0.253333333333,0.684684684685,0.0057404,9.08184e-05,0.0058312184,0.60,25,TT,saed05rvt_base_tt0p60v25c
and_2in,10,0.37,0.63,1,1,0,0,0,0,0,0,0,1,0.020160,0.02016,3,2,1,2,2.0,2.0,2,2.0,0.0,2,0.01,9.99,0.0,0.253333333333,0.684684684685,0.0049478,0.0001175087,0.0050653087,0.60,25,TT,saed05rvt_base_tt0p60v25c
and_2in,10,0.37,0.90,1,1,0,0,0,0,0,0,0,1,0.020160,0.02016,3,2,1,2,2.0,2.0,2,2.0,0.0,2,0.01,9.99,0.0,0.253333333333,0.684684684685,0.0041248,0.0001513792,0.0042761792,0.60,25,TT,saed05rvt_base_tt0p60v25c
and_2in,10,0.63,0.10,1,1,0,0,0,0,0,0,0,1,0.020160,0.02016,3,2,1,2,2.0,2.0,2,2.0,0.0,2,0.01,9.99,0.0,0.426666666667,0.677248677249,0.0084914,6.92553e-05,0.0085606553,0.60,25,TT,saed05rvt_base_tt0p60v25c
and_2in,10,0.63,0.37,1,1,0,0,0,0,0,0,0,1,0.020160,0.02016,3,2,1,2,2.0,2.0,2,2.0,0.0,2,0.01,9.99,0.0,0.426666666667,0.677248677249,0.00709,9.08184e-05,0.0071808184,0.60,25,TT,saed05rvt_base_tt0p60v25c
